Brand Name,Year,brandspend,branddose,brandclaims,nomchngspend,nomchngdose,nomchngclaims,perchngspend,perchngdose,perchngclaims
Mirapex,2015,215488.81,41145,570,-374439.2,-87395.97,-1415,-0.9123533650277961,-0.9126661450097051,-0.909967845659164
Mirapex,2016,123521.94,24780,342,-374439.2,-87395.97,-1415,-0.9123533650277961,-0.9126661450097051,-0.909967845659164
Mirapex,2017,35971.08,8363,140,-374439.2,-87395.97,-1415,-0.9123533650277961,-0.9126661450097051,-0.909967845659164
Mirena,2013,106272830.9,148196.624,150244,25111224.599999994,2678.837999999989,2375,0.23629016360380017,0.01807624173678879,0.015807619605441747
Mirena,2014,106285426.9,1176801.853,143475,25111224.599999994,2678.837999999989,2375,0.23629016360380017,0.01807624173678879,0.015807619605441747
Mirena,2015,127937157.1,162377.226,165623,25111224.599999994,2678.837999999989,2375,0.23629016360380017,0.01807624173678879,0.015807619605441747
Mirena,2016,102212023.6,128375.228,129192,25111224.599999994,2678.837999999989,2375,0.23629016360380017,0.01807624173678879,0.015807619605441747
Mirena,2017,131384055.5,150875.462,152619,25111224.599999994,2678.837999999989,2375,0.23629016360380017,0.01807624173678879,0.015807619605441747
Mirtazapine,2013,16682415.75,39512944.138000004,1333399,11132837.45,27470332.360999994,928782,0.6673396477365696,0.6952236276056558,0.6965521948044058
Mirtazapine,2014,20449569.47,47037760.856,1598712,11132837.45,27470332.360999994,928782,0.6673396477365696,0.6952236276056558,0.6965521948044058
Mirtazapine,2015,26155494.24,57725478.284,1941053,11132837.45,27470332.360999994,928782,0.6673396477365696,0.6952236276056558,0.6965521948044058
Mirtazapine,2016,26618076.41,63784469.38,2127738,11132837.45,27470332.360999994,928782,0.6673396477365696,0.6952236276056558,0.6965521948044058
Mirtazapine,2017,27815253.2,66983276.499,2262181,11132837.45,27470332.360999994,928782,0.6673396477365696,0.6952236276056558,0.6965521948044058
Mirvaso,2013,42975.77,5100,169,428278.75,28680,927,9.965586422302614,5.6235294117647054,5.485207100591716
Mirvaso,2014,303503.32,32040,1068,428278.75,28680,927,9.965586422302614,5.6235294117647054,5.485207100591716
Mirvaso,2015,398866.59,39960,1254,428278.75,28680,927,9.965586422302614,5.6235294117647054,5.485207100591716
Mirvaso,2016,734123.95,41670,1347,428278.75,28680,927,9.965586422302614,5.6235294117647054,5.485207100591716
Mirvaso,2017,471254.52,33780,1096,428278.75,28680,927,9.965586422302614,5.6235294117647054,5.485207100591716
Misoprostol,2013,1634148.99,1894188.481,73576,892254.1799999999,138550.67399999988,40959,0.5460054043175095,0.07314513597234784,0.5566896814178537
Misoprostol,2014,1650757.71,1846476.676,78706,892254.1799999999,138550.67399999988,40959,0.5460054043175095,0.07314513597234784,0.5566896814178537
Misoprostol,2015,2095401.36,2217144.795,95895,892254.1799999999,138550.67399999988,40959,0.5460054043175095,0.07314513597234784,0.5566896814178537
Misoprostol,2016,1991134.41,2084115.338,106020,892254.1799999999,138550.67399999988,40959,0.5460054043175095,0.07314513597234784,0.5566896814178537
Misoprostol,2017,2526403.17,2032739.1549999998,114535,892254.1799999999,138550.67399999988,40959,0.5460054043175095,0.07314513597234784,0.5566896814178537
Mitomycin,2013,114684.16,1503.345,678,917198.4,1484.3129999999999,823,7.997603156355682,0.9873402312842361,1.2138643067846608
Mitomycin,2014,191724.88,6358.522,1007,917198.4,1484.3129999999999,823,7.997603156355682,0.9873402312842361,1.2138643067846608
Mitomycin,2015,533774.23,3786.115,1630,917198.4,1484.3129999999999,823,7.997603156355682,0.9873402312842361,1.2138643067846608
Mitomycin,2016,796287.66,3321.849,1595,917198.4,1484.3129999999999,823,7.997603156355682,0.9873402312842361,1.2138643067846608
Mitomycin,2017,1031882.56,2987.658,1501,917198.4,1484.3129999999999,823,7.997603156355682,0.9873402312842361,1.2138643067846608
Mobic,2013,45621.55,7689.06,272,7991.519999999997,-1259.0600000000004,-17,0.1751698484597739,-0.1637469339555161,-0.0625
Mobic,2014,40911.41,5936,237,7991.519999999997,-1259.0600000000004,-17,0.1751698484597739,-0.1637469339555161,-0.0625
Mobic,2015,45397.58,5970,256,7991.519999999997,-1259.0600000000004,-17,0.1751698484597739,-0.1637469339555161,-0.0625
Mobic,2016,54360.22,6138,224,7991.519999999997,-1259.0600000000004,-17,0.1751698484597739,-0.1637469339555161,-0.0625
Mobic,2017,53613.07,6430,255,7991.519999999997,-1259.0600000000004,-17,0.1751698484597739,-0.1637469339555161,-0.0625
Modafinil,2013,40987661.230000004,2055292.846,50004,-31174174.730000004,629952.6520000002,16300,-0.7605746167137432,0.306502624784595,0.325973922086233
Modafinil,2014,34407846.21,2141545.56,52385,-31174174.730000004,629952.6520000002,16300,-0.7605746167137432,0.306502624784595,0.325973922086233
Modafinil,2015,24293246.73,2365879.405,57790,-31174174.730000004,629952.6520000002,16300,-0.7605746167137432,0.306502624784595,0.325973922086233
Modafinil,2016,16557768.12,2770915.53,67848,-31174174.730000004,629952.6520000002,16300,-0.7605746167137432,0.306502624784595,0.325973922086233
Modafinil,2017,9813486.5,2685245.498,66304,-31174174.730000004,629952.6520000002,16300,-0.7605746167137432,0.306502624784595,0.325973922086233
Moexipril HCl,2013,63875.979999999996,92978.5,2346,14466.98000000001,-8219.5,-329,0.22648544883381838,-0.08840215748802138,-0.1402387041773231
Moexipril HCl,2014,74045.23999999999,88228,2197,14466.98000000001,-8219.5,-329,0.22648544883381838,-0.08840215748802138,-0.1402387041773231
Moexipril HCl,2015,89323.1,105502,2561,14466.98000000001,-8219.5,-329,0.22648544883381838,-0.08840215748802138,-0.1402387041773231
Moexipril HCl,2016,81924.4,97453,2330,14466.98000000001,-8219.5,-329,0.22648544883381838,-0.08840215748802138,-0.1402387041773231
Moexipril HCl,2017,78342.96,84759,2017,14466.98000000001,-8219.5,-329,0.22648544883381838,-0.08840215748802138,-0.1402387041773231
Moexipril-Hydrochlorothiazide,2013,12223.61,15465,473,12453.86,10757,226,1.0188364975649584,0.6955706433882962,0.477801268498943
Moexipril-Hydrochlorothiazide,2014,11769.83,12765,341,12453.86,10757,226,1.0188364975649584,0.6955706433882962,0.477801268498943
Moexipril-Hydrochlorothiazide,2015,17341.46,20584,519,12453.86,10757,226,1.0188364975649584,0.6955706433882962,0.477801268498943
Moexipril-Hydrochlorothiazide,2016,24090.85,27555,715,12453.86,10757,226,1.0188364975649584,0.6955706433882962,0.477801268498943
Moexipril-Hydrochlorothiazide,2017,24677.47,26222,699,12453.86,10757,226,1.0188364975649584,0.6955706433882962,0.477801268498943
Mometasone Furoate*,2013,9202724.5,16638556.586,418829,28860212.17,10761513.081,393432,3.1360508695006573,0.6467816499211803,0.9393618875483789
Mometasone Furoate*,2014,9705615.79,17471289.755,446062,28860212.17,10761513.081,393432,3.1360508695006573,0.6467816499211803,0.9393618875483789
Mometasone Furoate*,2015,10609354.38,22559859.990000002,568724,28860212.17,10761513.081,393432,3.1360508695006573,0.6467816499211803,0.9393618875483789
Mometasone Furoate*,2016,44126613.410000004,28095269.309,815777,28860212.17,10761513.081,393432,3.1360508695006573,0.6467816499211803,0.9393618875483789
Mometasone Furoate*,2017,38062936.67,27400069.667,812261,28860212.17,10761513.081,393432,3.1360508695006573,0.6467816499211803,0.9393618875483789
Mono-Linyah,2013,820441.28,1320090.258,39388,3068609.4699999997,6978359.801999999,208947,3.7401938990685597,5.286274752585895,5.304839037270234
Mono-Linyah,2014,1107633.82,1917466.012,56807,3068609.4699999997,6978359.801999999,208947,3.7401938990685597,5.286274752585895,5.304839037270234
Mono-Linyah,2015,3129729.51,6229003.189,193029,3068609.4699999997,6978359.801999999,208947,3.7401938990685597,5.286274752585895,5.304839037270234
Mono-Linyah,2016,3505091.71,7501238.616,232064,3068609.4699999997,6978359.801999999,208947,3.7401938990685597,5.286274752585895,5.304839037270234
Mono-Linyah,2017,3889050.75,8298450.06,248335,3068609.4699999997,6978359.801999999,208947,3.7401938990685597,5.286274752585895,5.304839037270234
Mononessa,2013,6186323.77,9425272.394,268833,-223145.5399999991,2697827.086000001,81734,-0.03607078263218655,0.28623332814417135,0.30403261504353996
Mononessa,2014,6276386.92,10390148.54,297901,-223145.5399999991,2697827.086000001,81734,-0.03607078263218655,0.28623332814417135,0.30403261504353996
Mononessa,2015,6496408.6,11750503.43,346350,-223145.5399999991,2697827.086000001,81734,-0.03607078263218655,0.28623332814417135,0.30403261504353996
Mononessa,2016,6142992.15,12569756.36,369893,-223145.5399999991,2697827.086000001,81734,-0.03607078263218655,0.28623332814417135,0.30403261504353996
Mononessa,2017,5963178.23,12123099.48,350567,-223145.5399999991,2697827.086000001,81734,-0.03607078263218655,0.28623332814417135,0.30403261504353996
Mononine,2013,4571099.11,4797095,186,80211.87999999989,-907973.8599999999,-50,0.017547613401014184,-0.18927577210791113,-0.26881720430107525
Mononine,2014,5012765.93,4818911,159,80211.87999999989,-907973.8599999999,-50,0.017547613401014184,-0.18927577210791113,-0.26881720430107525
Mononine,2015,4145246.95,4156705,154,80211.87999999989,-907973.8599999999,-50,0.017547613401014184,-0.18927577210791113,-0.26881720430107525
Mononine,2016,4342390.64,4119390,168,80211.87999999989,-907973.8599999999,-50,0.017547613401014184,-0.18927577210791113,-0.26881720430107525
Mononine,2017,4651310.99,3889121.14,136,80211.87999999989,-907973.8599999999,-50,0.017547613401014184,-0.18927577210791113,-0.26881720430107525
Montelukast Sodium,2013,169713508.72,172646387.621,5670369,-58140582.16,91302204.30900002,2803676,-0.34258075623150663,0.5288393552110116,0.4944433069523342
Montelukast Sodium,2014,140677071.39,192859399.018,6273795,-58140582.16,91302204.30900002,2803676,-0.34258075623150663,0.5288393552110116,0.4944433069523342
Montelukast Sodium,2015,127253198.42999999,226304719.828,7283689,-58140582.16,91302204.30900002,2803676,-0.34258075623150663,0.5288393552110116,0.4944433069523342
Montelukast Sodium,2016,125715766.97,254068462.83,8104307,-58140582.16,91302204.30900002,2803676,-0.34258075623150663,0.5288393552110116,0.4944433069523342
Montelukast Sodium,2017,111572926.56,263948591.93,8474045,-58140582.16,91302204.30900002,2803676,-0.34258075623150663,0.5288393552110116,0.4944433069523342
Monurol,2013,274843.68,5477,2374,557787.72,6465.33,3143,2.0294726078474863,1.1804509768121236,1.3239258635214828
Monurol,2014,395438.73,7447,3167,557787.72,6465.33,3143,2.0294726078474863,1.1804509768121236,1.3239258635214828
Monurol,2015,503784.02,8533,3721,557787.72,6465.33,3143,2.0294726078474863,1.1804509768121236,1.3239258635214828
Monurol,2016,684927.16,10725,4851,557787.72,6465.33,3143,2.0294726078474863,1.1804509768121236,1.3239258635214828
Monurol,2017,832631.4,11942.33,5517,557787.72,6465.33,3143,2.0294726078474863,1.1804509768121236,1.3239258635214828
Morphine Sulfate ER,2013,47215052.35,65166173.691,971227,-4629741.010000005,-14766958.111000001,-139111,-0.09805646249590583,-0.22660465199354562,-0.14323222068579233
Morphine Sulfate ER,2014,89565145.95,67606010.98,1057411,-4629741.010000005,-14766958.111000001,-139111,-0.09805646249590583,-0.22660465199354562,-0.14323222068579233
Morphine Sulfate ER,2015,93757703.4,74504140.59200001,1180071,-4629741.010000005,-14766958.111000001,-139111,-0.09805646249590583,-0.22660465199354562,-0.14323222068579233
Morphine Sulfate ER,2016,71105157.45,65905696.14,1066181,-4629741.010000005,-14766958.111000001,-139111,-0.09805646249590583,-0.22660465199354562,-0.14323222068579233
Morphine Sulfate ER,2017,42585311.339999996,50399215.58,832116,-4629741.010000005,-14766958.111000001,-139111,-0.09805646249590583,-0.22660465199354562,-0.14323222068579233
Morphine Sulfate*,2013,20749749.44,24001666.928,422073,23218567.069999997,-4253052.579,273187,1.118980599603809,-0.17719821676378855,0.6472505940915434
Morphine Sulfate*,2014,18630081.28,23102322.713,497502,23218567.069999997,-4253052.579,273187,1.118980599603809,-0.17719821676378855,0.6472505940915434
Morphine Sulfate*,2015,34241858.46,24515284.688,709578,23218567.069999997,-4253052.579,273187,1.118980599603809,-0.17719821676378855,0.6472505940915434
Morphine Sulfate*,2016,27072774.03,22774899.601,731937,23218567.069999997,-4253052.579,273187,1.118980599603809,-0.17719821676378855,0.6472505940915434
Morphine Sulfate*,2017,43968316.51,19748614.349,695260,23218567.069999997,-4253052.579,273187,1.118980599603809,-0.17719821676378855,0.6472505940915434
Moviprep,2013,1364252.68,18941.5,18952,248792.31000000006,-1906,-1445,0.18236527121940505,-0.10062561043211993,-0.07624525116082737
Moviprep,2014,1686776.36,21237,21210,248792.31000000006,-1906,-1445,0.18236527121940505,-0.10062561043211993,-0.07624525116082737
Moviprep,2015,2024194.75,25892,24815,248792.31000000006,-1906,-1445,0.18236527121940505,-0.10062561043211993,-0.07624525116082737
Moviprep,2016,1764025.64,19969.6,19951,248792.31000000006,-1906,-1445,0.18236527121940505,-0.10062561043211993,-0.07624525116082737
Moviprep,2017,1613044.99,17035.5,17507,248792.31000000006,-1906,-1445,0.18236527121940505,-0.10062561043211993,-0.07624525116082737
Moxeza,2013,4115722.57,130404,43367,245934.4700000002,-48022,-15958,0.05975487069819674,-0.3682555749823625,-0.3679756496875505
Moxeza,2014,5151412.37,141751.5,47078,245934.4700000002,-48022,-15958,0.05975487069819674,-0.3682555749823625,-0.3679756496875505
Moxeza,2015,7029102.04,156597.5,52030,245934.4700000002,-48022,-15958,0.05975487069819674,-0.3682555749823625,-0.3679756496875505
Moxeza,2016,5591593.22,111711.5,36997,245934.4700000002,-48022,-15958,0.05975487069819674,-0.3682555749823625,-0.3679756496875505
Moxeza,2017,4361657.04,82382,27409,245934.4700000002,-48022,-15958,0.05975487069819674,-0.3682555749823625,-0.3679756496875505
Ms Contin,2013,512095.7,77033.89,695,-247091.58000000002,-47221.89,-311,-0.4825105541796192,-0.6130014984314047,-0.4474820143884892
Ms Contin,2014,539932.02,76698,802,-247091.58000000002,-47221.89,-311,-0.4825105541796192,-0.6130014984314047,-0.4474820143884892
Ms Contin,2015,602435.06,93495,1154,-247091.58000000002,-47221.89,-311,-0.4825105541796192,-0.6130014984314047,-0.4474820143884892
Ms Contin,2016,503654.77,57496,693,-247091.58000000002,-47221.89,-311,-0.4825105541796192,-0.6130014984314047,-0.4474820143884892
Ms Contin,2017,265004.12,29812,384,-247091.58000000002,-47221.89,-311,-0.4825105541796192,-0.6130014984314047,-0.4474820143884892
Multaq,2013,4030702.86,761701.94,12965,4185601.5500000003,78895.06000000006,1195,1.038429697097543,0.10357733892603727,0.09217123023524865
Multaq,2014,4781451.71,737519,12509,4185601.5500000003,78895.06000000006,1195,1.038429697097543,0.10357733892603727,0.09217123023524865
Multaq,2015,6765537.07,840158.06,14154,4185601.5500000003,78895.06000000006,1195,1.038429697097543,0.10357733892603727,0.09217123023524865
Multaq,2016,8330057.64,884705,14899,4185601.5500000003,78895.06000000006,1195,1.038429697097543,0.10357733892603727,0.09217123023524865
Multaq,2017,8216304.41,840597,14160,4185601.5500000003,78895.06000000006,1195,1.038429697097543,0.10357733892603727,0.09217123023524865
Multi-Vitamin W-Fluoride,2013,596919.76,2664409.111,53890,-590226.3,-2642649.111,-53452,-0.9887866670723047,-0.9918330860264049,-0.9918723325292262
Multi-Vitamin W-Fluoride,2014,530073.61,2285960,45545,-590226.3,-2642649.111,-53452,-0.9887866670723047,-0.9918330860264049,-0.9918723325292262
Multi-Vitamin W-Fluoride,2015,516891.27,1879437,37293,-590226.3,-2642649.111,-53452,-0.9887866670723047,-0.9918330860264049,-0.9918723325292262
Multi-Vitamin W-Fluoride,2016,330769.02,1216336,24240,-590226.3,-2642649.111,-53452,-0.9887866670723047,-0.9918330860264049,-0.9918723325292262
Multi-Vitamin W-Fluoride,2017,6693.46,21760,438,-590226.3,-2642649.111,-53452,-0.9887866670723047,-0.9918330860264049,-0.9918723325292262
Multi-Vitamin With Fluoride,2013,585224.52,2313976.7,70291,-583960.3,-2309519.7,-70148,-0.9978397692564215,-0.998073878617706,-0.9979656001479563
Multi-Vitamin With Fluoride,2014,193057.82,831056,26062,-583960.3,-2309519.7,-70148,-0.9978397692564215,-0.998073878617706,-0.9979656001479563
Multi-Vitamin With Fluoride,2015,48805.74,239905,7674,-583960.3,-2309519.7,-70148,-0.9978397692564215,-0.998073878617706,-0.9979656001479563
Multi-Vitamin With Fluoride,2016,14731.37,87690,2836,-583960.3,-2309519.7,-70148,-0.9978397692564215,-0.998073878617706,-0.9979656001479563
Multi-Vitamin With Fluoride,2017,1264.22,4457,143,-583960.3,-2309519.7,-70148,-0.9978397692564215,-0.998073878617706,-0.9979656001479563
Multilex,2013,6354.37,67146,2090,-5173.63,-60712,-1883,-0.8141845690446102,-0.9041789533255891,-0.9009569377990431
Multilex,2014,2456.96,30424,1000,-5173.63,-60712,-1883,-0.8141845690446102,-0.9041789533255891,-0.9009569377990431
Multilex,2015,3744.35,40843,1327,-5173.63,-60712,-1883,-0.8141845690446102,-0.9041789533255891,-0.9009569377990431
Multilex,2016,615.54,6308,196,-5173.63,-60712,-1883,-0.8141845690446102,-0.9041789533255891,-0.9009569377990431
Multilex,2017,1180.74,6434,207,-5173.63,-60712,-1883,-0.8141845690446102,-0.9041789533255891,-0.9009569377990431
Multilex-T-M With Minerals,2013,10406.11,102270,3377,-3161.4000000000005,-66868,-2245,-0.3038022853881037,-0.6538378801212477,-0.6647912348238081
Multilex-T-M With Minerals,2014,7357.36,60380,2052,-3161.4000000000005,-66868,-2245,-0.3038022853881037,-0.6538378801212477,-0.6647912348238081
