Brand Name,Year,brandspend,branddose,brandclaims,brandbens,nomchngspend,nomchngdose,nomchngclaims,nomchngbens,perchngspend,perchngdose,perchngclaims,perchngbens
Acyclovir Sodium,2017,54997.62,101247.77,328,114,14430.39,49031.69,179,-36,0.3557154382983506,0.9390151462921,1.2013422818791946,-0.24
Acyclovir*,2013,39330401.61,78519995.38,1289915,609934,6915559.969999999,34664706.63700001,428111,179247,0.17583242700073712,0.44147616755756375,0.3318908610257265,0.29387933776441383
Acyclovir*,2014,54884233.83,89553690.948,1483159,687414,6915559.969999999,34664706.63700001,428111,179247,0.17583242700073712,0.44147616755756375,0.3318908610257265,0.29387933776441383
Acyclovir*,2015,57101137.550000004,97341456.898,1578849,728471,6915559.969999999,34664706.63700001,428111,179247,0.17583242700073712,0.44147616755756375,0.3318908610257265,0.29387933776441383
Acyclovir*,2016,57069099.9,104376976.502,1662528,776313,6915559.969999999,34664706.63700001,428111,179247,0.17583242700073712,0.44147616755756375,0.3318908610257265,0.29387933776441383
Acyclovir*,2017,46245961.58,113184702.017,1718026,789181,6915559.969999999,34664706.63700001,428111,179247,0.17583242700073712,0.44147616755756375,0.3318908610257265,0.29387933776441383
Aczone,2013,917874.89,152190,2152,2705,1169267.8399999999,89220,1244,-767,1.2738858560560469,0.586240883106643,0.5780669144981413,-0.28354898336414047
Aczone,2014,1331696.77,202005,2668,3498,1169267.8399999999,89220,1244,-767,1.2738858560560469,0.586240883106643,0.5780669144981413,-0.28354898336414047
Aczone,2015,1081365.89,152190,1896,2573,1169267.8399999999,89220,1244,-767,1.2738858560560469,0.586240883106643,0.5780669144981413,-0.28354898336414047
Aczone,2016,1695851.35,217530,2939,1894,1169267.8399999999,89220,1244,-767,1.2738858560560469,0.586240883106643,0.5780669144981413,-0.28354898336414047
Aczone,2017,2087142.73,241410,3396,1938,1169267.8399999999,89220,1244,-767,1.2738858560560469,0.586240883106643,0.5780669144981413,-0.28354898336414047
Adacel Tdap,2013,8217753.66,106469.616,146032,144430,1833906.1999999993,3753.7300000000105,24152,24562,0.2231639296912192,0.03525634956737339,0.16538840802015997,0.17006162154677007
Adacel Tdap,2014,9782644.14,135511.16,180114,179174,1833906.1999999993,3753.7300000000105,24152,24562,0.2231639296912192,0.03525634956737339,0.16538840802015997,0.17006162154677007
Adacel Tdap,2015,10998965.2,126052.182,189822,188973,1833906.1999999993,3753.7300000000105,24152,24562,0.2231639296912192,0.03525634956737339,0.16538840802015997,0.17006162154677007
Adacel Tdap,2016,10032153.66,106893.481,167808,167176,1833906.1999999993,3753.7300000000105,24152,24562,0.2231639296912192,0.03525634956737339,0.16538840802015997,0.17006162154677007
Adacel Tdap,2017,10051659.86,110223.346,170184,168992,1833906.1999999993,3753.7300000000105,24152,24562,0.2231639296912192,0.03525634956737339,0.16538840802015997,0.17006162154677007
Adalat Cc,2013,310028.74,152246,2962,580,-250073.56,-128585,-2494,-365,-0.806614122290727,-0.844587049906073,-0.8419986495611074,-0.6293103448275862
Adalat Cc,2014,298337.51,141720,2682,514,-250073.56,-128585,-2494,-365,-0.806614122290727,-0.844587049906073,-0.8419986495611074,-0.6293103448275862
Adalat Cc,2015,271043.52,129664,2278,439,-250073.56,-128585,-2494,-365,-0.806614122290727,-0.844587049906073,-0.8419986495611074,-0.6293103448275862
Adalat Cc,2016,240665.15,113423,1902,394,-250073.56,-128585,-2494,-365,-0.806614122290727,-0.844587049906073,-0.8419986495611074,-0.6293103448275862
Adalat Cc,2017,59955.18,23661,468,215,-250073.56,-128585,-2494,-365,-0.806614122290727,-0.844587049906073,-0.8419986495611074,-0.6293103448275862
Adapalene,2013,1394441.8900000001,396914.5,8246,4813,129087.00999999978,84496.5,1815,946,0.09257252734999216,0.21288337916604205,0.22010671840892554,0.196551007687513
Adapalene,2014,1856526.09,514940,10705,6021,129087.00999999978,84496.5,1815,946,0.09257252734999216,0.21288337916604205,0.22010671840892554,0.196551007687513
Adapalene,2015,1639774.19,480775,9983,5587,129087.00999999978,84496.5,1815,946,0.09257252734999216,0.21288337916604205,0.22010671840892554,0.196551007687513
Adapalene,2016,1409156.59,442757,9238,5400,129087.00999999978,84496.5,1815,946,0.09257252734999216,0.21288337916604205,0.22010671840892554,0.196551007687513
Adapalene,2017,1523528.9,481411,10061,5759,129087.00999999978,84496.5,1815,946,0.09257252734999216,0.21288337916604205,0.22010671840892554,0.196551007687513
Adcirca,2013,111240216.9,3880460,62507,8773,211230604.9,1443059.7000000002,24634,1633,1.898869049220633,0.3718785144029317,0.3940998608155887,0.1861392910064972
Adcirca,2014,156611839.7,4577842,74347,9915,211230604.9,1443059.7000000002,24634,1633,1.898869049220633,0.3718785144029317,0.3940998608155887,0.1861392910064972
Adcirca,2015,212505630,5109163,83465,10653,211230604.9,1443059.7000000002,24634,1633,1.898869049220633,0.3718785144029317,0.3940998608155887,0.1861392910064972
Adcirca,2016,275975645.5,5468516.1,89381,10987,211230604.9,1443059.7000000002,24634,1633,1.898869049220633,0.3718785144029317,0.3940998608155887,0.1861392910064972
Adcirca,2017,322470821.8,5323519.7,87141,10406,211230604.9,1443059.7000000002,24634,1633,1.898869049220633,0.3718785144029317,0.3940998608155887,0.1861392910064972
Adderall XR,2013,9257638.44,1515924,25777,6025,-1485328.2599999998,37216,5887,-61,-0.16044353747736123,0.024550043405869953,0.22838189083291308,-0.01012448132780083
Adderall XR,2014,8808169.4,1491290,24969,5720,-1485328.2599999998,37216,5887,-61,-0.16044353747736123,0.024550043405869953,0.22838189083291308,-0.01012448132780083
Adderall XR,2015,9167774.03,1597283,26653,6047,-1485328.2599999998,37216,5887,-61,-0.16044353747736123,0.024550043405869953,0.22838189083291308,-0.01012448132780083
Adderall XR,2016,8987834.37,1681371,27188,6225,-1485328.2599999998,37216,5887,-61,-0.16044353747736123,0.024550043405869953,0.22838189083291308,-0.01012448132780083
Adderall XR,2017,7772310.18,1553140,31664,5964,-1485328.2599999998,37216,5887,-61,-0.16044353747736123,0.024550043405869953,0.22838189083291308,-0.01012448132780083
Adefovir Dipivoxil,2013,1075107.8,36172,984,454,4782398.33,171586,5421,391,4.448296561516901,4.743613844962955,5.509146341463414,0.8612334801762115
Adefovir Dipivoxil,2014,6199183.65,208244,5621,947,4782398.33,171586,5421,391,4.448296561516901,4.743613844962955,5.509146341463414,0.8612334801762115
Adefovir Dipivoxil,2015,6916040.11,239914,6756,974,4782398.33,171586,5421,391,4.448296561516901,4.743613844962955,5.509146341463414,0.8612334801762115
Adefovir Dipivoxil,2016,6185377.12,232352,6440,938,4782398.33,171586,5421,391,4.448296561516901,4.743613844962955,5.509146341463414,0.8612334801762115
Adefovir Dipivoxil,2017,5857506.13,207758,6405,845,4782398.33,171586,5421,391,4.448296561516901,4.743613844962955,5.509146341463414,0.8612334801762115
Adempas,2013,1419291.79,16470,184,141,239553779.21,2251196,26004,2972,168.78402376300647,136.68463873709774,141.32608695652175,21.078014184397162
Adempas,2014,47776208.03,546780,6166,1145,239553779.21,2251196,26004,2972,168.78402376300647,136.68463873709774,141.32608695652175,21.078014184397162
Adempas,2015,111676353.3,1194278,13511,1943,239553779.21,2251196,26004,2972,168.78402376300647,136.68463873709774,141.32608695652175,21.078014184397162
Adempas,2016,182775600.9,1835807,20989,2782,239553779.21,2251196,26004,2972,168.78402376300647,136.68463873709774,141.32608695652175,21.078014184397162
Adempas,2017,240973071,2267666,26188,3113,239553779.21,2251196,26004,2972,168.78402376300647,136.68463873709774,141.32608695652175,21.078014184397162
Advair Diskus,2013,2262995221,492962519.6,6605423,1527221,111834041,-111119315.20000005,-1723751,-391315,0.04941859353577486,-0.22541128540596667,-0.2609599718292076,-0.25622683292071025
Advair Diskus,2014,2276374749,460372139.4,6094244,1420750,111834041,-111119315.20000005,-1723751,-391315,0.04941859353577486,-0.22541128540596667,-0.2609599718292076,-0.25622683292071025
Advair Diskus,2015,2270015726,430415878.3,5649301,1321497,111834041,-111119315.20000005,-1723751,-391315,0.04941859353577486,-0.22541128540596667,-0.2609599718292076,-0.25622683292071025
Advair Diskus,2016,2320125120,401111250.2,5195116,1196224,111834041,-111119315.20000005,-1723751,-391315,0.04941859353577486,-0.22541128540596667,-0.2609599718292076,-0.25622683292071025
Advair Diskus,2017,2374829262,381843204.4,4881672,1135906,111834041,-111119315.20000005,-1723751,-391315,0.04941859353577486,-0.22541128540596667,-0.2609599718292076,-0.25622683292071025
Advair HFA,2013,122441763.3,4972281.8,349136,100672,105464320.00000001,1806185,110809,19815,0.8613427082195575,0.3632507312839751,0.3173806195866367,0.19682732040686587
Advair HFA,2014,138545945.1,5245448.2,363640,103094,105464320.00000001,1806185,110809,19815,0.8613427082195575,0.3632507312839751,0.3173806195866367,0.19682732040686587
Advair HFA,2015,162068026.9,5758006.3,397865,111407,105464320.00000001,1806185,110809,19815,0.8613427082195575,0.3632507312839751,0.3173806195866367,0.19682732040686587
Advair HFA,2016,191547446.5,6191517.6,423138,114090,105464320.00000001,1806185,110809,19815,0.8613427082195575,0.3632507312839751,0.3173806195866367,0.19682732040686587
Advair HFA,2017,227906083.3,6778466.8,459945,120487,105464320.00000001,1806185,110809,19815,0.8613427082195575,0.3632507312839751,0.3173806195866367,0.19682732040686587
Advocate Pen Needles,2013,377265.73,1303360,5921,4267,376273.61,321129,7944,513,0.9973702355631401,0.246385495948932,1.3416652592467488,0.12022498242324818
Advocate Pen Needles,2014,211154.08,576820,3279,1270,376273.61,321129,7944,513,0.9973702355631401,0.246385495948932,1.3416652592467488,0.12022498242324818
Advocate Pen Needles,2015,219763.44,529456,3581,1284,376273.61,321129,7944,513,0.9973702355631401,0.246385495948932,1.3416652592467488,0.12022498242324818
Advocate Pen Needles,2016,367844.7,848909,7083,2451,376273.61,321129,7944,513,0.9973702355631401,0.246385495948932,1.3416652592467488,0.12022498242324818
Advocate Pen Needles,2017,753539.34,1624489,13865,4780,376273.61,321129,7944,513,0.9973702355631401,0.246385495948932,1.3416652592467488,0.12022498242324818
Advocate Syringes,2013,453196.42000000004,1515565,6836,4178,-84202.07,-753928,1601,-1477,-0.18579597341038132,-0.497456724060004,0.2342012873025161,-0.35351842987075155
Advocate Syringes,2014,186792.15,567433,3522,1772,-84202.07,-753928,1601,-1477,-0.18579597341038132,-0.497456724060004,0.2342012873025161,-0.35351842987075155
Advocate Syringes,2015,254191.92,612520,5948,2040,-84202.07,-753928,1601,-1477,-0.18579597341038132,-0.497456724060004,0.2342012873025161,-0.35351842987075155
Advocate Syringes,2016,336765.93,736515,8079,2465,-84202.07,-753928,1601,-1477,-0.18579597341038132,-0.497456724060004,0.2342012873025161,-0.35351842987075155
Advocate Syringes,2017,368994.35000000003,761637,8437,2701,-84202.07,-753928,1601,-1477,-0.18579597341038132,-0.497456724060004,0.2342012873025161,-0.35351842987075155
Afinitor,2013,274314552.5,941564,32061,7557,70464128.80000001,-216136,-6588,-2012,0.2568734620814549,-0.22954998279458433,-0.20548329746420885,-0.2662432182082837
Afinitor,2014,352766190.4,1041248.1,36001,8005,70464128.80000001,-216136,-6588,-2012,0.2568734620814549,-0.22954998279458433,-0.20548329746420885,-0.2662432182082837
Afinitor,2015,393023690.9,1034521,35880,7653,70464128.80000001,-216136,-6588,-2012,0.2568734620814549,-0.22954998279458433,-0.20548329746420885,-0.2662432182082837
Afinitor,2016,347373203,825739,28843,5954,70464128.80000001,-216136,-6588,-2012,0.2568734620814549,-0.22954998279458433,-0.20548329746420885,-0.2662432182082837
Afinitor,2017,344778681.3,725428,25473,5545,70464128.80000001,-216136,-6588,-2012,0.2568734620814549,-0.22954998279458433,-0.20548329746420885,-0.2662432182082837
Aggrenox,2013,321026929.6,72358517.71,1005862,159850,-263614539.68,-65438989.842999995,-904745,-140124,-0.821160206118733,-0.9043716194583722,-0.8994722934159954,-0.8765968095089146
Aggrenox,2014,325662058.9,61683336.98,844292,135067,-263614539.68,-65438989.842999995,-904745,-140124,-0.821160206118733,-0.9043716194583722,-0.8994722934159954,-0.8765968095089146
Aggrenox,2015,234269235.9,36556293.07,504021,101410,-263614539.68,-65438989.842999995,-904745,-140124,-0.821160206118733,-0.9043716194583722,-0.8994722934159954,-0.8765968095089146
Aggrenox,2016,89841610.12,11532878.4,171806,29076,-263614539.68,-65438989.842999995,-904745,-140124,-0.821160206118733,-0.9043716194583722,-0.8994722934159954,-0.8765968095089146
Aggrenox,2017,57412389.92,6919527.867,101117,19726,-263614539.68,-65438989.842999995,-904745,-140124,-0.821160206118733,-0.9043716194583722,-0.8994722934159954,-0.8765968095089146
Agrylin,2013,236612.23,34327,287,60,47054.92000000001,2472,34,5,0.19886934838490813,0.07201328400384537,0.11846689895470383,0.08333333333333333
Agrylin,2014,291187.62,36545,326,65,47054.92000000001,2472,34,5,0.19886934838490813,0.07201328400384537,0.11846689895470383,0.08333333333333333
Agrylin,2015,816809.52,104224,910,471,47054.92000000001,2472,34,5,0.19886934838490813,0.07201328400384537,0.11846689895470383,0.08333333333333333
Agrylin,2016,940637.06,118824,1207,455,47054.92000000001,2472,34,5,0.19886934838490813,0.07201328400384537,0.11846689895470383,0.08333333333333333
Agrylin,2017,283667.15,36799,321,65,47054.92000000001,2472,34,5,0.19886934838490813,0.07201328400384537,0.11846689895470383,0.08333333333333333
Ak-Poly-Bac,2013,217170.51,36897.25,10082,6428,-203817.02000000002,-34003.75,-9280,-5773,-0.938511494953896,-0.9215795215090555,-0.9204522912120611,-0.898102053515868
Ak-Poly-Bac,2014,177802.07,34473,9456,6065,-203817.02000000002,-34003.75,-9280,-5773,-0.938511494953896,-0.9215795215090555,-0.9204522912120611,-0.898102053515868
Ak-Poly-Bac,2015,130880.15,25827,7048,4981,-203817.02000000002,-34003.75,-9280,-5773,-0.938511494953896,-0.9215795215090555,-0.9204522912120611,-0.898102053515868
Ak-Poly-Bac,2016,43222.79,9288.5,2493,1854,-203817.02000000002,-34003.75,-9280,-5773,-0.938511494953896,-0.9215795215090555,-0.9204522912120611,-0.898102053515868
Ak-Poly-Bac,2017,13353.49,2893.5,802,655,-203817.02000000002,-34003.75,-9280,-5773,-0.938511494953896,-0.9215795215090555,-0.9204522912120611,-0.898102053515868
Ala-Scalp,2013,11345.13,2932,78,58,69293.54999999999,3470.8,107,80,6.107779285032432,1.1837653478854024,1.3717948717948718,1.3793103448275863
Ala-Scalp,2014,17091.75,2358.2,63,49,69293.54999999999,3470.8,107,80,6.107779285032432,1.1837653478854024,1.3717948717948718,1.3793103448275863
Ala-Scalp,2015,33399.61,3381.6,99,86,69293.54999999999,3470.8,107,80,6.107779285032432,1.1837653478854024,1.3717948717948718,1.3793103448275863
Ala-Scalp,2016,46655.03,4326.4,130,99,69293.54999999999,3470.8,107,80,6.107779285032432,1.1837653478854024,1.3717948717948718,1.3793103448275863
Ala-Scalp,2017,80638.68,6402.8,185,138,69293.54999999999,3470.8,107,80,6.107779285032432,1.1837653478854024,1.3717948717948718,1.3793103448275863
Albenza,2013,4333797.32,94535,7193,5619,6103071.41,-36753,-1723,-1532,1.4082503078385769,-0.3887766435711641,-0.23953844015014597,-0.27264637835913863
Albenza,2014,9566410.5,91127,7524,5760,6103071.41,-36753,-1723,-1532,1.4082503078385769,-0.3887766435711641,-0.23953844015014597,-0.27264637835913863
Albenza,2015,10139273.51,81390,7217,5548,6103071.41,-36753,-1723,-1532,1.4082503078385769,-0.3887766435711641,-0.23953844015014597,-0.27264637835913863
Albenza,2016,10227068.37,62707,6057,4540,6103071.41,-36753,-1723,-1532,1.4082503078385769,-0.3887766435711641,-0.23953844015014597,-0.27264637835913863
Albenza,2017,10436868.73,57782,5470,4087,6103071.41,-36753,-1723,-1532,1.4082503078385769,-0.3887766435711641,-0.23953844015014597,-0.27264637835913863
Albuterol Sulfate*,2013,28514343.96,88428801.611,764425,257880,-2897742.879999999,-14843893.357999995,-129873,-14945,-0.10162404171265384,-0.1678626543340321,-0.16989632730483697,-0.05795331161780673
Albuterol Sulfate*,2014,35058153.32,82958283.601,701758,239870,-2897742.879999999,-14843893.357999995,-129873,-14945,-0.10162404171265384,-0.1678626543340321,-0.16989632730483697,-0.05795331161780673
Albuterol Sulfate*,2015,27976502.62,66907504.669,571387,210423,-2897742.879999999,-14843893.357999995,-129873,-14945,-0.10162404171265384,-0.1678626543340321,-0.16989632730483697,-0.05795331161780673
Albuterol Sulfate*,2016,25182367.42,66979765.905,571049,205564,-2897742.879999999,-14843893.357999995,-129873,-14945,-0.10162404171265384,-0.1678626543340321,-0.16989632730483697,-0.05795331161780673
Albuterol Sulfate*,2017,25616601.080000002,73584908.253,634552,242935,-2897742.879999999,-14843893.357999995,-129873,-14945,-0.10162404171265384,-0.1678626543340321,-0.16989632730483697,-0.05795331161780673
Alclometasone Dipropionate,2013,1662234.0099999998,1502628.048,34661,23884,2126779.45,1107008.452,29428,22364,1.2794705421771513,0.7367148866104488,0.8490233980554514,0.9363590688326914
Alclometasone Dipropionate,2014,2166514.31,1539156.846,36349,25555,2126779.45,1107008.452,29428,22364,1.2794705421771513,0.7367148866104488,0.8490233980554514,0.9363590688326914
Alclometasone Dipropionate,2015,2405585.98,1607162.1,39031,28315,2126779.45,1107008.452,29428,22364,1.2794705421771513,0.7367148866104488,0.8490233980554514,0.9363590688326914
Alclometasone Dipropionate,2016,3486821.46,2355160.414,56960,41569,2126779.45,1107008.452,29428,22364,1.2794705421771513,0.7367148866104488,0.8490233980554514,0.9363590688326914
Alclometasone Dipropionate,2017,3789013.46,2609636.5,64089,46248,2126779.45,1107008.452,29428,22364,1.2794705421771513,0.7367148866104488,0.8490233980554514,0.9363590688326914
Alcohol Pads,2013,1403135.61,8433871,68941,23825,12342653.31,27321965.33,208221,54719,8.796479272591478,3.239552197324336,3.020278208903265,2.2967051416579225
Alcohol Pads,2014,4808259.14,28115157,184599,65667,12342653.31,27321965.33,208221,54719,8.796479272591478,3.239552197324336,3.020278208903265,2.2967051416579225
Alcohol Pads,2015,6878616.84,25702265.33,197903,62963,12342653.31,27321965.33,208221,54719,8.796479272591478,3.239552197324336,3.020278208903265,2.2967051416579225
Alcohol Pads,2016,11268127.76,34701114.67,268200,74286,12342653.31,27321965.33,208221,54719,8.796479272591478,3.239552197324336,3.020278208903265,2.2967051416579225
Alcohol Pads,2017,13745788.92,35755836.33,277162,78544,12342653.31,27321965.33,208221,54719,8.796479272591478,3.239552197324336,3.020278208903265,2.2967051416579225
Alcohol Prep Pads,2013,3800910.46,40779194.01,228108,84981,30793548.089999996,58737848.319,396316,131448,8.101624180328624,1.4403876718258857,1.7374050888175776,1.546792812511032
Alcohol Prep Pads,2014,6315765.16,43279954.363,273510,123568,30793548.089999996,58737848.319,396316,131448,8.101624180328624,1.4403876718258857,1.7374050888175776,1.546792812511032
Alcohol Prep Pads,2015,20779105.43,76499777,448634,188815,30793548.089999996,58737848.319,396316,131448,8.101624180328624,1.4403876718258857,1.7374050888175776,1.546792812511032
Alcohol Prep Pads,2016,27235037.080000002,88017272.28999999,555094,196976,30793548.089999996,58737848.319,396316,131448,8.101624180328624,1.4403876718258857,1.7374050888175776,1.546792812511032
Alcohol Prep Pads,2017,34594458.55,99517042.329,624424,216429,30793548.089999996,58737848.319,396316,131448,8.101624180328624,1.4403876718258857,1.7374050888175776,1.546792812511032
Alcohol Prep Swabs,2013,27011.19,856540,7491,2410,-26662.8,-846660,-7397,-2362,-0.987102012166069,-0.9884652205384453,-0.987451608596983,-0.9800829875518672
